id,source_type,source_file,raw_text,name,url,domain,category,subcategory,purpose,department,agent_owner,use_case,data_type,access_type,cost_level,risk_level,legal_notes,setup_steps,example_prompt,tags,priority_score,verified_status,last_checked,notes
EIC-0676,photo_ocr,FB_IMG_1778509470112.jpg,¢ liv-ex.com - Fine wine investment exchange price database,Liv Ex,https://liv-ex.com,liv-ex.com,Trading & Finance,,Fine wine investment exchange price database,Trading Desk,Bull Archer,"Bull Archer pulls liv-ex.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://liv-ex.com.
2. Pull a snapshot: `intel pull liv-ex.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0677,photo_ocr,FB_IMG_1778509112797.jpg,¢ marketscreener.com - reliable Global stock news,Marketscreener,https://marketscreener.com,marketscreener.com,Trading & Finance,,reliable Global stock news,Trading Desk,Bull Archer,"Bull Archer pulls marketscreener.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://marketscreener.com.
2. Pull a snapshot: `intel pull marketscreener.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0678,photo_ocr,FB_IMG_1778509470112.jpg,¢ mineralauctions.com - mineral crystal auction prices,Mineralauctions,https://mineralauctions.com,mineralauctions.com,Trading & Finance,,mineral crystal auction prices,Trading Desk,Bull Archer,"Bull Archer pulls mineralauctions.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://mineralauctions.com.
2. Pull a snapshot: `intel pull mineralauctions.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0679,photo_ocr,FB_IMG_1778509112797.jpg,* moneycrashers.com - how to manage money and build wealth,Moneycrashers,https://moneycrashers.com,moneycrashers.com,Trading & Finance,,how to manage money and build wealth,Trading Desk,Bull Archer,"Bull Archer pulls moneycrashers.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://moneycrashers.com.
2. Pull a snapshot: `intel pull moneycrashers.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0680,photo_ocr,FB_IMG_1778509112797.jpg,¢ morningstar.com - essential research and investor education,Morningstar,https://morningstar.com,morningstar.com,Trading & Finance,,essential research and investor education,Trading Desk,Bull Archer,"Bull Archer pulls morningstar.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://morningstar.com.
2. Pull a snapshot: `intel pull morningstar.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0681,photo_ocr,FB_IMG_1778509470112.jpg,« mpb.com - vintage camera and lens prices,Mpb,https://mpb.com,mpb.com,Trading & Finance,,vintage camera and lens prices,Trading Desk,Bull Archer,"Bull Archer pulls mpb.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://mpb.com.
2. Pull a snapshot: `intel pull mpb.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0682,photo_ocr,FB_IMG_1778509112797.jpg,¢ mrmoneymustache.com - Early retirement plans/lifestyle guides,Mrmoneymustache,https://mrmoneymustache.com,mrmoneymustache.com,Trading & Finance,,Early retirement plans/lifestyle guides,Trading Desk,Bull Archer,"Bull Archer pulls mrmoneymustache.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://mrmoneymustache.com.
2. Pull a snapshot: `intel pull mrmoneymustache.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0683,photo_ocr,FB_IMG_1778509470112.jpg,¢ mutualart.com - Fine art global auction realized prices.,Mutualart,https://mutualart.com,mutualart.com,Trading & Finance,,Fine art global auction realized prices,Trading Desk,Bull Archer,"Bull Archer pulls mutualart.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://mutualart.com.
2. Pull a snapshot: `intel pull mutualart.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0684,photo_ocr,FB_IMG_1778509112797.jpg,¢ nerdwallet.com - essential financial product comparison tool,Nerdwallet,https://nerdwallet.com,nerdwallet.com,Trading & Finance,,essential financial product comparison tool,Trading Desk,Bull Archer,"Bull Archer pulls nerdwallet.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://nerdwallet.com.
2. Pull a snapshot: `intel pull nerdwallet.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0685,photo_ocr,FB_IMG_1778509112797.jpg,* optionstrat.com - Visualize any options strategy before trading,Optionstrat,https://optionstrat.com,optionstrat.com,Trading & Finance,,Visualize any options strategy before trading,Trading Desk,Bull Archer,"Bull Archer pulls optionstrat.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://optionstrat.com.
2. Pull a snapshot: `intel pull optionstrat.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0686,photo_ocr,FB_IMG_1778509470112.jpg,¢ orchidweb.com - exotic orchid species current price,Orchidweb,https://orchidweb.com,orchidweb.com,Trading & Finance,,exotic orchid species current price,Trading Desk,Bull Archer,"Bull Archer pulls orchidweb.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://orchidweb.com.
2. Pull a snapshot: `intel pull orchidweb.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0687,photo_ocr,FB_IMG_1778509112797.jpg,¢ paulmerriman.com - investment education guides(free),Paulmerriman,https://paulmerriman.com,paulmerriman.com,Trading & Finance,,investment education guides(free),Trading Desk,Bull Archer,"Bull Archer pulls paulmerriman.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://paulmerriman.com.
2. Pull a snapshot: `intel pull paulmerriman.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0688,photo_ocr,FB_IMG_1778509112797.jpg,"* pineify.app - IPO, dividend, earnings calendar",Pineify,https://pineify.app,pineify.app,Trading & Finance,,"IPO, dividend, earnings calendar",Trading Desk,Bull Archer,"Bull Archer pulls pineify.app for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://pineify.app.
2. Pull a snapshot: `intel pull pineify.app`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0689,photo_ocr,FB_IMG_1778509112797.jpg,¢ portfoliocharts.com - portfolio performance comparisons,Portfoliocharts,https://portfoliocharts.com,portfoliocharts.com,Trading & Finance,,portfolio performance comparisons,Trading Desk,Bull Archer,"Bull Archer pulls portfoliocharts.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://portfoliocharts.com.
2. Pull a snapshot: `intel pull portfoliocharts.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0690,photo_ocr,FB_IMG_1778509470112.jpg,¢ pricecharting.com - -vintage game and card prices.,Pricecharting,https://pricecharting.com,pricecharting.com,Trading & Finance,,-vintage game and card prices,Trading Desk,Bull Archer,"Bull Archer pulls pricecharting.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://pricecharting.com.
2. Pull a snapshot: `intel pull pricecharting.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0691,photo_ocr,FB_IMG_1778509470112.jpg,¢ purekopiluwak.com - Wild civet kopi luwak coffee prices,Purekopiluwak,https://purekopiluwak.com,purekopiluwak.com,Trading & Finance,,Wild civet kopi luwak coffee prices,Trading Desk,Bull Archer,"Bull Archer pulls purekopiluwak.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://purekopiluwak.com.
2. Pull a snapshot: `intel pull purekopiluwak.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0692,photo_ocr,FB_IMG_1778509470112.jpg,¢ rrauction.com — Rare historical autograph auction prices.,Rrauction,https://rrauction.com,rrauction.com,Trading & Finance,,Rare historical autograph auction prices,Trading Desk,Bull Archer,"Bull Archer pulls rrauction.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://rrauction.com.
2. Pull a snapshot: `intel pull rrauction.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0693,photo_ocr,FB_IMG_1778509470112.jpg,« saffron.com - Premium saffron current retail market prices,Saffron,https://saffron.com,saffron.com,Trading & Finance,,Premium saffron current retail market prices,Trading Desk,Bull Archer,"Bull Archer pulls saffron.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://saffron.com.
2. Pull a snapshot: `intel pull saffron.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0694,photo_ocr,FB_IMG_1778509112797.jpg,- sidehustlenation.com - side hustle ideas and strategies,Sidehustlenation,https://sidehustlenation.com,sidehustlenation.com,Trading & Finance,,side hustle ideas and strategies,Trading Desk,Bull Archer,"Bull Archer pulls sidehustlenation.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://sidehustlenation.com.
2. Pull a snapshot: `intel pull sidehustlenation.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,beyond the basics,3,auto,2026-05-12,photo_topic=Essential financial tools beyond the basics
EIC-0695,photo_ocr,FB_IMG_1778509470112.jpg,¢ stonealgo.com - Fancy color diamond daily price index,Stonealgo,https://stonealgo.com,stonealgo.com,Trading & Finance,,Fancy color diamond daily price index,Trading Desk,Bull Archer,"Bull Archer pulls stonealgo.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://stonealgo.com.
2. Pull a snapshot: `intel pull stonealgo.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
EIC-0696,photo_ocr,FB_IMG_1778509470112.jpg,"¢ strategicmetalsinvest.com - Gallium, Hafnium, Indium, Rhenium prices",Strategicmetalsinvest,https://strategicmetalsinvest.com,strategicmetalsinvest.com,Trading & Finance,,"Gallium, Hafnium, Indium, Rhenium prices",Trading Desk,Bull Archer,"Bull Archer pulls strategicmetalsinvest.com for prices, on-chain flows, options, or portfolio reference. Cross-check against XLM bot signals and broker pipeline stage.",,free,free,low,,"1. Open https://strategicmetalsinvest.com.
2. Pull a snapshot: `intel pull strategicmetalsinvest.com`.
3. For automated tracking, wire into `06_DEVELOPMENT/xlm_bot/` if relevant.",,price of different,3,auto,2026-05-12,photo_topic=Determine the price of different rare products
